DDI-MedLine.d139.s0|DDI-MedLine.d139.s0.e0|DDI-MedLine.d139.s0.e1|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e0|DDI-DrugBank.d308.s0.e3|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e0|DDI-DrugBank.d308.s0.e4|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e1|DDI-DrugBank.d308.s0.e2|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e1|DDI-DrugBank.d308.s0.e3|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e1|DDI-DrugBank.d308.s0.e4|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e2|DDI-DrugBank.d308.s0.e3|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e2|DDI-DrugBank.d308.s0.e4|0|null
DDI-DrugBank.d308.s0|DDI-DrugBank.d308.s0.e3|DDI-DrugBank.d308.s0.e4|0|null
DDI-DrugBank.d308.s1|DDI-DrugBank.d308.s1.e0|DDI-DrugBank.d308.s1.e1|1|int
DDI-DrugBank.d308.s3|DDI-DrugBank.d308.s3.e0|DDI-DrugBank.d308.s3.e1|1|int
DDI-DrugBank.d71.s3|DDI-DrugBank.d71.s3.e0|DDI-DrugBank.d71.s3.e1|0|null
DDI-DrugBank.d71.s3|DDI-DrugBank.d71.s3.e0|DDI-DrugBank.d71.s3.e2|0|null
DDI-DrugBank.d71.s3|DDI-DrugBank.d71.s3.e1|DDI-DrugBank.d71.s3.e2|0|null
DDI-DrugBank.d71.s5|DDI-DrugBank.d71.s5.e0|DDI-DrugBank.d71.s5.e1|1|int
DDI-DrugBank.d71.s6|DDI-DrugBank.d71.s6.e0|DDI-DrugBank.d71.s6.e1|1|advise
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e0|DDI-MedLine.d68.s0.e1|1|mechanism
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e0|DDI-MedLine.d68.s0.e2|1|int
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e0|DDI-MedLine.d68.s0.e3|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e0|DDI-MedLine.d68.s0.e4|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e0|DDI-MedLine.d68.s0.e5|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e1|DDI-MedLine.d68.s0.e2|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e1|DDI-MedLine.d68.s0.e3|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e1|DDI-MedLine.d68.s0.e4|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e1|DDI-MedLine.d68.s0.e5|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e2|DDI-MedLine.d68.s0.e3|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e2|DDI-MedLine.d68.s0.e4|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e2|DDI-MedLine.d68.s0.e5|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e3|DDI-MedLine.d68.s0.e4|1|effect
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e3|DDI-MedLine.d68.s0.e5|0|null
DDI-MedLine.d68.s0|DDI-MedLine.d68.s0.e4|DDI-MedLine.d68.s0.e5|0|null
DDI-MedLine.d68.s1|DDI-MedLine.d68.s1.e0|DDI-MedLine.d68.s1.e1|1|int
DDI-MedLine.d68.s2|DDI-MedLine.d68.s2.e0|DDI-MedLine.d68.s2.e1|1|int
DDI-MedLine.d68.s3|DDI-MedLine.d68.s3.e0|DDI-MedLine.d68.s3.e1|0|null
DDI-MedLine.d68.s3|DDI-MedLine.d68.s3.e0|DDI-MedLine.d68.s3.e2|1|int
DDI-MedLine.d68.s3|DDI-MedLine.d68.s3.e1|DDI-MedLine.d68.s3.e2|1|int
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e0|DDI-MedLine.d115.s0.e1|0|null
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e0|DDI-MedLine.d115.s0.e2|0|null
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e0|DDI-MedLine.d115.s0.e3|0|null
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e0|DDI-MedLine.d115.s0.e4|1|int
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e1|DDI-MedLine.d115.s0.e2|0|null
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e1|DDI-MedLine.d115.s0.e3|0|null
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e1|DDI-MedLine.d115.s0.e4|1|int
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e2|DDI-MedLine.d115.s0.e3|0|null
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e2|DDI-MedLine.d115.s0.e4|1|mechanism
DDI-MedLine.d115.s0|DDI-MedLine.d115.s0.e3|DDI-MedLine.d115.s0.e4|1|mechanism
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e1|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e2|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e3|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e4|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e5|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e6|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e0|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e2|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e3|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e4|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e5|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e6|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e1|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e3|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e4|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e5|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e6|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e2|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e4|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e5|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e6|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e3|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e4|DDI-MedLine.d115.s2.e5|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e4|DDI-MedLine.d115.s2.e6|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e4|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e4|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e4|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e4|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e5|DDI-MedLine.d115.s2.e6|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e5|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e5|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e5|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e5|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e6|DDI-MedLine.d115.s2.e7|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e6|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e6|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e6|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e7|DDI-MedLine.d115.s2.e8|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e7|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e7|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e8|DDI-MedLine.d115.s2.e9|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e8|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s2|DDI-MedLine.d115.s2.e9|DDI-MedLine.d115.s2.e10|0|null
DDI-MedLine.d115.s5|DDI-MedLine.d115.s5.e0|DDI-MedLine.d115.s5.e1|1|int
DDI-MedLine.d115.s5|DDI-MedLine.d115.s5.e0|DDI-MedLine.d115.s5.e2|1|int
DDI-MedLine.d115.s5|DDI-MedLine.d115.s5.e1|DDI-MedLine.d115.s5.e2|1|int
DDI-MedLine.d115.s14|DDI-MedLine.d115.s14.e0|DDI-MedLine.d115.s14.e1|1|int
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e0|DDI-DrugBank.d132.s0.e1|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e0|DDI-DrugBank.d132.s0.e2|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e0|DDI-DrugBank.d132.s0.e3|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e0|DDI-DrugBank.d132.s0.e4|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e1|DDI-DrugBank.d132.s0.e2|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e1|DDI-DrugBank.d132.s0.e3|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e1|DDI-DrugBank.d132.s0.e4|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e2|DDI-DrugBank.d132.s0.e3|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e2|DDI-DrugBank.d132.s0.e4|0|null
DDI-DrugBank.d132.s0|DDI-DrugBank.d132.s0.e3|DDI-DrugBank.d132.s0.e4|0|null
DDI-DrugBank.d132.s1|DDI-DrugBank.d132.s1.e0|DDI-DrugBank.d132.s1.e1|1|int
DDI-DrugBank.d132.s2|DDI-DrugBank.d132.s2.e0|DDI-DrugBank.d132.s2.e1|1|advise
DDI-DrugBank.d132.s4|DDI-DrugBank.d132.s4.e0|DDI-DrugBank.d132.s4.e1|1|mechanism
DDI-DrugBank.d132.s4|DDI-DrugBank.d132.s4.e0|DDI-DrugBank.d132.s4.e2|1|mechanism
DDI-DrugBank.d132.s4|DDI-DrugBank.d132.s4.e0|DDI-DrugBank.d132.s4.e3|1|int
DDI-DrugBank.d132.s4|DDI-DrugBank.d132.s4.e1|DDI-DrugBank.d132.s4.e2|1|int
DDI-DrugBank.d132.s4|DDI-DrugBank.d132.s4.e1|DDI-DrugBank.d132.s4.e3|1|int
DDI-DrugBank.d132.s4|DDI-DrugBank.d132.s4.e2|DDI-DrugBank.d132.s4.e3|1|int
DDI-DrugBank.d132.s5|DDI-DrugBank.d132.s5.e0|DDI-DrugBank.d132.s5.e1|1|mechanism
DDI-DrugBank.d132.s5|DDI-DrugBank.d132.s5.e0|DDI-DrugBank.d132.s5.e2|1|int
DDI-DrugBank.d132.s5|DDI-DrugBank.d132.s5.e0|DDI-DrugBank.d132.s5.e3|0|null
DDI-DrugBank.d132.s5|DDI-DrugBank.d132.s5.e1|DDI-DrugBank.d132.s5.e2|0|null
DDI-DrugBank.d132.s5|DDI-DrugBank.d132.s5.e1|DDI-DrugBank.d132.s5.e3|1|int
DDI-DrugBank.d132.s5|DDI-DrugBank.d132.s5.e2|DDI-DrugBank.d132.s5.e3|1|int
DDI-DrugBank.d132.s6|DDI-DrugBank.d132.s6.e0|DDI-DrugBank.d132.s6.e1|1|effect
DDI-DrugBank.d132.s7|DDI-DrugBank.d132.s7.e0|DDI-DrugBank.d132.s7.e1|1|int
DDI-DrugBank.d132.s7|DDI-DrugBank.d132.s7.e0|DDI-DrugBank.d132.s7.e2|1|int
DDI-DrugBank.d132.s7|DDI-DrugBank.d132.s7.e0|DDI-DrugBank.d132.s7.e3|0|null
DDI-DrugBank.d132.s7|DDI-DrugBank.d132.s7.e1|DDI-DrugBank.d132.s7.e2|0|null
DDI-DrugBank.d132.s7|DDI-DrugBank.d132.s7.e1|DDI-DrugBank.d132.s7.e3|1|int
DDI-DrugBank.d132.s7|DDI-DrugBank.d132.s7.e2|DDI-DrugBank.d132.s7.e3|1|int
DDI-DrugBank.d132.s8|DDI-DrugBank.d132.s8.e0|DDI-DrugBank.d132.s8.e1|1|effect
DDI-DrugBank.d132.s9|DDI-DrugBank.d132.s9.e0|DDI-DrugBank.d132.s9.e1|1|int
DDI-DrugBank.d132.s9|DDI-DrugBank.d132.s9.e0|DDI-DrugBank.d132.s9.e2|1|int
DDI-DrugBank.d132.s9|DDI-DrugBank.d132.s9.e1|DDI-DrugBank.d132.s9.e2|1|mechanism
DDI-DrugBank.d132.s10|DDI-DrugBank.d132.s10.e0|DDI-DrugBank.d132.s10.e1|1|int
DDI-DrugBank.d132.s11|DDI-DrugBank.d132.s11.e0|DDI-DrugBank.d132.s11.e1|1|int
DDI-DrugBank.d132.s11|DDI-DrugBank.d132.s11.e0|DDI-DrugBank.d132.s11.e2|1|int
DDI-DrugBank.d132.s11|DDI-DrugBank.d132.s11.e0|DDI-DrugBank.d132.s11.e3|0|null
DDI-DrugBank.d132.s11|DDI-DrugBank.d132.s11.e1|DDI-DrugBank.d132.s11.e2|0|null
DDI-DrugBank.d132.s11|DDI-DrugBank.d132.s11.e1|DDI-DrugBank.d132.s11.e3|0|null
DDI-DrugBank.d132.s11|DDI-DrugBank.d132.s11.e2|DDI-DrugBank.d132.s11.e3|1|int
DDI-DrugBank.d132.s12|DDI-DrugBank.d132.s12.e0|DDI-DrugBank.d132.s12.e1|1|int
DDI-DrugBank.d132.s13|DDI-DrugBank.d132.s13.e0|DDI-DrugBank.d132.s13.e1|1|int
DDI-DrugBank.d132.s13|DDI-DrugBank.d132.s13.e0|DDI-DrugBank.d132.s13.e2|1|int
DDI-DrugBank.d132.s13|DDI-DrugBank.d132.s13.e1|DDI-DrugBank.d132.s13.e2|1|effect
DDI-DrugBank.d132.s14|DDI-DrugBank.d132.s14.e0|DDI-DrugBank.d132.s14.e1|0|null
DDI-DrugBank.d132.s14|DDI-DrugBank.d132.s14.e0|DDI-DrugBank.d132.s14.e2|0|null
DDI-DrugBank.d132.s14|DDI-DrugBank.d132.s14.e0|DDI-DrugBank.d132.s14.e3|0|null
DDI-DrugBank.d132.s14|DDI-DrugBank.d132.s14.e1|DDI-DrugBank.d132.s14.e2|0|null
DDI-DrugBank.d132.s14|DDI-DrugBank.d132.s14.e1|DDI-DrugBank.d132.s14.e3|0|null
DDI-DrugBank.d132.s14|DDI-DrugBank.d132.s14.e2|DDI-DrugBank.d132.s14.e3|0|null
DDI-DrugBank.d132.s16|DDI-DrugBank.d132.s16.e0|DDI-DrugBank.d132.s16.e1|1|advise
DDI-DrugBank.d132.s16|DDI-DrugBank.d132.s16.e0|DDI-DrugBank.d132.s16.e2|1|advise
DDI-DrugBank.d132.s16|DDI-DrugBank.d132.s16.e1|DDI-DrugBank.d132.s16.e2|1|advise
DDI-DrugBank.d132.s17|DDI-DrugBank.d132.s17.e0|DDI-DrugBank.d132.s17.e1|1|advise
DDI-DrugBank.d132.s18|DDI-DrugBank.d132.s18.e0|DDI-DrugBank.d132.s18.e1|0|null
DDI-DrugBank.d132.s18|DDI-DrugBank.d132.s18.e0|DDI-DrugBank.d132.s18.e2|0|null
DDI-DrugBank.d132.s18|DDI-DrugBank.d132.s18.e0|DDI-DrugBank.d132.s18.e3|0|null
DDI-DrugBank.d132.s18|DDI-DrugBank.d132.s18.e1|DDI-DrugBank.d132.s18.e2|1|int
DDI-DrugBank.d132.s18|DDI-DrugBank.d132.s18.e1|DDI-DrugBank.d132.s18.e3|1|int
DDI-DrugBank.d132.s18|DDI-DrugBank.d132.s18.e2|DDI-DrugBank.d132.s18.e3|0|null
DDI-DrugBank.d132.s19|DDI-DrugBank.d132.s19.e0|DDI-DrugBank.d132.s19.e1|1|advise
DDI-DrugBank.d132.s20|DDI-DrugBank.d132.s20.e0|DDI-DrugBank.d132.s20.e1|1|mechanism
DDI-DrugBank.d132.s20|DDI-DrugBank.d132.s20.e0|DDI-DrugBank.d132.s20.e2|1|mechanism
DDI-DrugBank.d132.s20|DDI-DrugBank.d132.s20.e0|DDI-DrugBank.d132.s20.e3|0|null
DDI-DrugBank.d132.s20|DDI-DrugBank.d132.s20.e1|DDI-DrugBank.d132.s20.e2|1|mechanism
DDI-DrugBank.d132.s20|DDI-DrugBank.d132.s20.e1|DDI-DrugBank.d132.s20.e3|0|null
DDI-DrugBank.d132.s20|DDI-DrugBank.d132.s20.e2|DDI-DrugBank.d132.s20.e3|0|null
DDI-DrugBank.d132.s21|DDI-DrugBank.d132.s21.e0|DDI-DrugBank.d132.s21.e1|1|int
DDI-DrugBank.d132.s22|DDI-DrugBank.d132.s22.e0|DDI-DrugBank.d132.s22.e1|1|advise
DDI-DrugBank.d132.s23|DDI-DrugBank.d132.s23.e0|DDI-DrugBank.d132.s23.e1|1|advise
DDI-DrugBank.d132.s25|DDI-DrugBank.d132.s25.e0|DDI-DrugBank.d132.s25.e1|0|null
DDI-DrugBank.d132.s25|DDI-DrugBank.d132.s25.e0|DDI-DrugBank.d132.s25.e2|0|null
DDI-DrugBank.d132.s25|DDI-DrugBank.d132.s25.e0|DDI-DrugBank.d132.s25.e3|0|null
DDI-DrugBank.d132.s25|DDI-DrugBank.d132.s25.e1|DDI-DrugBank.d132.s25.e2|0|null
DDI-DrugBank.d132.s25|DDI-DrugBank.d132.s25.e1|DDI-DrugBank.d132.s25.e3|0|null
DDI-DrugBank.d132.s25|DDI-DrugBank.d132.s25.e2|DDI-DrugBank.d132.s25.e3|0|null
DDI-DrugBank.d132.s26|DDI-DrugBank.d132.s26.e0|DDI-DrugBank.d132.s26.e1|0|null
DDI-DrugBank.d132.s26|DDI-DrugBank.d132.s26.e0|DDI-DrugBank.d132.s26.e2|1|mechanism
DDI-DrugBank.d132.s26|DDI-DrugBank.d132.s26.e1|DDI-DrugBank.d132.s26.e2|1|int
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e0|DDI-DrugBank.d132.s27.e1|0|null
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e0|DDI-DrugBank.d132.s27.e2|0|null
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e0|DDI-DrugBank.d132.s27.e3|0|null
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e0|DDI-DrugBank.d132.s27.e4|0|null
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e1|DDI-DrugBank.d132.s27.e2|1|mechanism
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e1|DDI-DrugBank.d132.s27.e3|0|null
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e1|DDI-DrugBank.d132.s27.e4|1|effect
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e2|DDI-DrugBank.d132.s27.e3|0|null
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e2|DDI-DrugBank.d132.s27.e4|1|effect
DDI-DrugBank.d132.s27|DDI-DrugBank.d132.s27.e3|DDI-DrugBank.d132.s27.e4|0|null
DDI-DrugBank.d132.s28|DDI-DrugBank.d132.s28.e0|DDI-DrugBank.d132.s28.e1|1|int
DDI-DrugBank.d448.s0|DDI-DrugBank.d448.s0.e0|DDI-DrugBank.d448.s0.e1|1|effect
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e0|DDI-DrugBank.d448.s1.e1|0|null
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e0|DDI-DrugBank.d448.s1.e2|0|null
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e0|DDI-DrugBank.d448.s1.e3|1|int
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e0|DDI-DrugBank.d448.s1.e4|1|effect
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e1|DDI-DrugBank.d448.s1.e2|0|null
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e1|DDI-DrugBank.d448.s1.e3|0|null
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e1|DDI-DrugBank.d448.s1.e4|1|int
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e2|DDI-DrugBank.d448.s1.e3|0|null
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e2|DDI-DrugBank.d448.s1.e4|0|null
DDI-DrugBank.d448.s1|DDI-DrugBank.d448.s1.e3|DDI-DrugBank.d448.s1.e4|0|null
DDI-DrugBank.d448.s2|DDI-DrugBank.d448.s2.e0|DDI-DrugBank.d448.s2.e1|1|effect
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e0|DDI-DrugBank.d448.s3.e1|0|null
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e0|DDI-DrugBank.d448.s3.e2|0|null
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e0|DDI-DrugBank.d448.s3.e3|0|null
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e0|DDI-DrugBank.d448.s3.e4|1|int
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e1|DDI-DrugBank.d448.s3.e2|0|null
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e1|DDI-DrugBank.d448.s3.e3|0|null
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e1|DDI-DrugBank.d448.s3.e4|1|int
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e2|DDI-DrugBank.d448.s3.e3|0|null
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e2|DDI-DrugBank.d448.s3.e4|1|int
DDI-DrugBank.d448.s3|DDI-DrugBank.d448.s3.e3|DDI-DrugBank.d448.s3.e4|1|int
DDI-DrugBank.d448.s4|DDI-DrugBank.d448.s4.e0|DDI-DrugBank.d448.s4.e1|1|mechanism
DDI-DrugBank.d448.s5|DDI-DrugBank.d448.s5.e0|DDI-DrugBank.d448.s5.e1|1|advise
DDI-DrugBank.d448.s6|DDI-DrugBank.d448.s6.e0|DDI-DrugBank.d448.s6.e1|1|effect
DDI-DrugBank.d448.s6|DDI-DrugBank.d448.s6.e0|DDI-DrugBank.d448.s6.e2|1|int
DDI-DrugBank.d448.s6|DDI-DrugBank.d448.s6.e1|DDI-DrugBank.d448.s6.e2|1|int
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e0|DDI-DrugBank.d389.s0.e1|0|null
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e0|DDI-DrugBank.d389.s0.e2|1|int
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e0|DDI-DrugBank.d389.s0.e3|1|int
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e0|DDI-DrugBank.d389.s0.e4|1|int
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e1|DDI-DrugBank.d389.s0.e2|0|null
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e1|DDI-DrugBank.d389.s0.e3|0|null
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e1|DDI-DrugBank.d389.s0.e4|0|null
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e2|DDI-DrugBank.d389.s0.e3|0|null
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e2|DDI-DrugBank.d389.s0.e4|0|null
DDI-DrugBank.d389.s0|DDI-DrugBank.d389.s0.e3|DDI-DrugBank.d389.s0.e4|0|null
DDI-DrugBank.d389.s1|DDI-DrugBank.d389.s1.e0|DDI-DrugBank.d389.s1.e1|1|effect
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e0|DDI-DrugBank.d389.s2.e1|1|effect
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e0|DDI-DrugBank.d389.s2.e2|1|effect
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e0|DDI-DrugBank.d389.s2.e3|1|int
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e0|DDI-DrugBank.d389.s2.e4|1|int
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e1|DDI-DrugBank.d389.s2.e2|0|null
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e1|DDI-DrugBank.d389.s2.e3|0|null
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e1|DDI-DrugBank.d389.s2.e4|0|null
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e2|DDI-DrugBank.d389.s2.e3|0|null
DDI-DrugBank.d389.s2|DDI-DrugBank.d389.s2.e2|DDI-DrugBank.d389.s2.e4|0|null
